file_name,avg_softsweep_prob,avg_num_clones,degree,degree_variance,amplification,acc,connectivity,transitivity
d13_1,0.36130045495999996,8.79243,13.0,0.0,0.0,0.0,0.4749656138066936,0.0106538461538461
d100_6,0.37756463403999996,8.51073,100.0,0.0,0.0,0.0,0.8104728451364255,0.0981484848484848
d59_4,0.37554588308,8.53774,59.0,0.0,0.0,0.0,0.7510613383603764,0.0574015195791934
d93_0,0.37667943203999993,8.52313,93.0,0.0,0.0,0.0,0.8070893023391207,0.0913997194950911
d86_0,0.37667793124000004,8.51174,86.0,0.0,0.0,0.0,0.7973894876806283,0.0843833105335157
d53_9,0.37511953764000006,8.55378,53.0,0.0,0.0,0.0,0.7373118472275149,0.050788824383164
d46_9,0.37470124303999996,8.55389,46.0,0.0,0.0,0.0,0.7143154987474231,0.0446753623188405
d80_6,0.37749098989999996,8.50327,80.0,0.0,0.0,0.0,0.788121535442641,0.0780474683544303
d95_6,0.37699649398,8.51337,95.0,0.0,0.0,0.0,0.8082804437550379,0.0931646136618141
d40_8,0.37366319272,8.57295,40.0,0.0,0.0,0.0,0.6950198430397774,0.0376961538461538
d55_8,0.37664300804,8.5268,55.0,0.0,0.0,0.0,0.7437684928485445,0.0527838383838383
d59_3,0.37615643632,8.5359,59.0,0.0,0.0,0.0,0.7522679268987877,0.0568983050847457
d93_7,0.37681222844,8.51601,93.0,0.0,0.0,0.0,0.8064193608338952,0.0912840112201963
d86_7,0.37787119590000007,8.50389,86.0,0.0,0.0,0.0,0.7962457992550015,0.0840870041039671
d80_1,0.37651287755999996,8.52514,80.0,0.0,0.0,0.0,0.7906972431682209,0.0778794303797468
d95_1,0.37761769598,8.50937,95.0,0.0,0.0,0.0,0.8072169942077512,0.0936846584546472
d3_3,0.2934753898,10.31745,3.0,0.0,0.0,0.0,0.0624798671481077,0.001
d28_4,0.37158984934,8.62447,28.0,0.0,0.0,0.0,0.6365879526514326,0.0262619047619047
d5_5,0.33131327652,9.39212,5.0,0.0,0.0,0.0,0.2054375959777543,0.0039
d79_7,0.3767269153999999,8.53154,79.0,0.0,0.0,0.0,0.788932585868288,0.0773378773125608
d37_9,0.37389923232,8.56747,37.0,0.0,0.0,0.0,0.686456021623722,0.0347837837837837
d22_9,0.36946094356000003,8.65832,22.0,0.0,0.0,0.0,0.5924052563672598,0.0202467532467532
d3_4,0.2941979894600001,10.22247,3.0,0.0,0.0,0.0,0.0613820264196047,0.001
d24_8,0.36977581498,8.64095,24.0,0.0,0.0,0.0,0.6068922750957837,0.0215869565217391
d31_8,0.37191692006,8.61111,31.0,0.0,0.0,0.0,0.6506311601334432,0.0296645161290322
d28_3,0.37169518446,8.624,28.0,0.0,0.0,0.0,0.6357805024903053,0.0261349206349206
d5_2,0.33086393972,9.38922,5.0,0.0,0.0,0.0,0.2042297683576784,0.0012
d79_0,0.37699116132000005,8.51954,79.0,0.0,0.0,0.0,0.786398899760279,0.0773836416747809
d11_1,0.35806979642,8.85215,11.0,0.0,0.0,0.0,0.4348427993886616,0.0084
d46_4,0.37439678432,8.54892,46.0,0.0,0.0,0.0,0.7196362638073114,0.044495652173913
d53_4,0.37498455154000004,8.54958,53.0,0.0,0.0,0.0,0.7348603640651218,0.0514136429608127
d59_9,0.37567429435999994,8.52396,59.0,0.0,0.0,0.0,0.7507376574682386,0.0568684979544126
d17_7,0.36726696865999997,8.69563,17.0,0.0,0.0,0.0,0.5363945259442775,0.0149558823529411
d55_2,0.37547155479999994,8.54338,55.0,0.0,0.0,0.0,0.739924165071797,0.0536727272727272
d40_2,0.37418727006,8.5683,40.0,0.0,0.0,0.0,0.6967574237772537,0.03825
d46_3,0.3749848646,8.55752,46.0,0.0,0.0,0.0,0.7173219518297551,0.0440260869565217
d53_3,0.37597211184,8.54521,53.0,0.0,0.0,0.0,0.7380049028840414,0.0515573294629898
d11_6,0.35838343634000003,8.86561,11.0,0.0,0.0,0.0,0.4298418300188495,0.0111818181818181
d55_5,0.37603029994,8.53584,55.0,0.0,0.0,0.0,0.7423122348826283,0.0531878787878787
d40_5,0.37505157342,8.56084,40.0,0.0,0.0,0.0,0.6960122566939444,0.0378730769230769
d17_0,0.36667102192,8.68924,17.0,0.0,0.0,0.0,0.5339329734496454,0.0155073529411764
d75_1,0.37697726985999996,8.51668,75.0,0.0,0.0,0.0,0.7807265769487068,0.07296
d60_1,0.3763307040400001,8.54554,60.0,0.0,0.0,0.0,0.7544107394602173,0.0582135593220339
d22_4,0.36945809094,8.64268,22.0,0.0,0.0,0.0,0.5934460589377204,0.0194285714285714
d37_4,0.3736088537599999,8.58109,37.0,0.0,0.0,0.0,0.6857097216920739,0.0354459459459459
d5_8,0.33104266309999997,9.41341,5.0,0.0,0.0,0.0,0.2089538807564374,0.003
d28_9,0.37143194552000003,8.61503,28.0,0.0,0.0,0.0,0.635178432431324,0.0267460317460317
d66_7,0.37599723284,8.52617,66.0,0.0,0.0,0.0,0.7644404882174618,0.0639580419580419
d73_7,0.3764509331399999,8.52638,73.0,0.0,0.0,0.0,0.7803122649234164,0.0716552511415525
d31_2,0.37233035344,8.60067,31.0,0.0,0.0,0.0,0.6547649854310864,0.0287612903225806
d24_2,0.37052653152,8.6355,24.0,0.0,0.0,0.0,0.6114224152750611,0.0218043478260869
d22_3,0.36973353651999996,8.65998,22.0,0.0,0.0,0.0,0.5853531438737908,0.0199740259740259
d37_3,0.37466332676000014,8.56544,37.0,0.0,0.0,0.0,0.6798139883511056,0.0353198198198198
d75_6,0.37604556769999997,8.52917,75.0,0.0,0.0,0.0,0.7825457614198258,0.0733264864864864
d60_6,0.3757903383,8.53618,60.0,0.0,0.0,0.0,0.7537087942274778,0.0582864406779661
d31_5,0.3736763977,8.57647,31.0,0.0,0.0,0.0,0.6565777843259799,0.0289612903225806
d24_5,0.3703431502,8.65233,24.0,0.0,0.0,0.0,0.6097399886875957,0.0221086956521739
d66_0,0.37625597192,8.54577,66.0,0.0,0.0,0.0,0.7684210244069041,0.0639020979020979
d73_0,0.3765882011400001,8.52457,73.0,0.0,0.0,0.0,0.7805161970407776,0.0712728310502283
d3_9,0.29358442504000004,10.26553,3.0,0.0,0.0,0.0,0.0587047134333929,0.0
d39_5,0.37384863362,8.57857,39.0,0.0,0.0,0.0,0.6919190595361506,0.0376842105263157
d7_2,0.34568117504000007,9.10147,7.0,0.0,0.0,0.0,0.3053400308477563,0.0041428571428571
d26_8,0.37060558684000006,8.62925,26.0,0.0,0.0,0.0,0.6260326870791187,0.0246092307692307
d33_8,0.37223782053999993,8.59289,33.0,0.0,0.0,0.0,0.6645498859569333,0.0316363636363636
d68_6,0.37654625258,8.52824,68.0,0.0,0.0,0.0,0.7693771171817949,0.0665175592625109
d35_9,0.37314429724000003,8.58352,35.0,0.0,0.0,0.0,0.6753184517121454,0.0332218487394957
d20_9,0.36859876754,8.67466,20.0,0.0,0.0,0.0,0.5721851886349698,0.0177157894736842
d39_2,0.37396957297999994,8.56951,39.0,0.0,0.0,0.0,0.6904168825510779,0.0372267206477732
d7_5,0.34567184492,9.09672,7.0,0.0,0.0,0.0,0.3106124408599219,0.005
d68_1,0.3768104743399999,8.53486,68.0,0.0,0.0,0.0,0.7707455057461112,0.0660421422300263
d82_1,0.37656073454,8.53409,82.0,0.0,0.0,0.0,0.7948790145174262,0.0799801264679313
d97_1,0.37745552982,8.51109,97.0,0.0,0.0,0.0,0.8109287872591202,0.0951288659793814
d48_5,0.37510050761999997,8.55727,48.0,0.0,0.0,0.0,0.7254300426010445,0.0458563829787234
d91_7,0.37762934528000003,8.51652,91.0,0.0,0.0,0.0,0.8050013032467592,0.0889677655677655
d84_7,0.3774426323600001,8.51306,84.0,0.0,0.0,0.0,0.7946196719007498,0.0820430292598967
d42_8,0.37446707942,8.56087,42.0,0.0,0.0,0.0,0.7031397731116602,0.040390243902439
d57_8,0.37541049730000003,8.54401,57.0,0.0,0.0,0.0,0.7499412814955607,0.0550845864661654
d19_6,0.36844586986,8.67849,19.0,0.0,0.0,0.0,0.5613720020159775,0.0174912280701754
d82_6,0.37649589769999997,8.52195,82.0,0.0,0.0,0.0,0.7921955189085744,0.0801924119241192
d97_6,0.37699562982,8.5023,97.0,0.0,0.0,0.0,0.8118053975197903,0.0949400773195876
d51_9,0.37580245328000006,8.54124,51.0,0.0,0.0,0.0,0.7323621710220366,0.0494611764705882
d44_9,0.37464185202,8.56068,44.0,0.0,0.0,0.0,0.7118590385698323,0.0421775898520084
d48_2,0.37504236114,8.55379,48.0,0.0,0.0,0.0,0.7203485631567547,0.0461675531914893
d91_0,0.37735900007999995,8.52454,91.0,0.0,0.0,0.0,0.8038083544260352,0.0892241758241758
d84_0,0.3767916948199999,8.52699,84.0,0.0,0.0,0.0,0.7941048585359123,0.0817994836488812
d19_1,0.367958373,8.68466,19.0,0.0,0.0,0.0,0.5634358546765822,0.0174736842105263
d10_0,0.35617942084000004,8.91162,10.0,0.0,0.0,0.0,0.3984561584820622,0.0086
d47_5,0.37477499777999995,8.55699,47.0,0.0,0.0,0.0,0.7215578685260884,0.0450693802035152
d52_5,0.37506757731999996,8.54874,52.0,0.0,0.0,0.0,0.7354761214803393,0.0501515837104072
d98_1,0.37721071512000004,8.50786,98.0,0.0,0.0,0.0,0.8103453140563717,0.0963200084157374
d58_8,0.37621195462,8.54297,58.0,0.0,0.0,0.0,0.7504485873744351,0.0565698729582577
d16_6,0.36576784085999997,8.72322,16.0,0.0,0.0,0.0,0.5252745932768439,0.0135
d54_3,0.37500996746000004,8.54971,54.0,0.0,0.0,0.0,0.7381448093873209,0.0521341719077568
d41_3,0.37396868814,8.57778,41.0,0.0,0.0,0.0,0.7025431511739978,0.0390548780487804
d47_2,0.3748684543000001,8.55786,47.0,0.0,0.0,0.0,0.7217161089685958,0.0454856614246068
d52_2,0.37533865676,8.56045,52.0,0.0,0.0,0.0,0.7358767019985782,0.0501108597285067
d10_7,0.3554063868,8.9124,10.0,0.0,0.0,0.0,0.4074296107033223,0.0081333333333333
d54_4,0.3761304806,8.54114,54.0,0.0,0.0,0.0,0.739791325741172,0.0520062893081761
d41_4,0.37371994272000003,8.57967,41.0,0.0,0.0,0.0,0.6993388679233592,0.0392963414634146
d16_1,0.36502892588,8.7394,16.0,0.0,0.0,0.0,0.5251419483265592,0.01465
d8_2,0.35056852328,8.97668,8.0,0.0,0.0,0.0,0.3476654222119631,0.006
d4_9,0.31682083666,9.68629,4.0,0.0,0.0,0.0,0.1301873606631404,0.0015
d74_0,0.37601438598000003,8.53178,74.0,0.0,0.0,0.0,0.7792927279044355,0.0723076638282117
d61_0,0.37589817368000006,8.52943,61.0,0.0,0.0,0.0,0.7539829150534246,0.0589032786885245
d23_5,0.37066396771999993,8.64385,23.0,0.0,0.0,0.0,0.6012307357712324,0.020893280632411
d36_5,0.37326421567999996,8.58256,36.0,0.0,0.0,0.0,0.6799936291135927,0.0345238095238095
d29_8,0.37201453805999996,8.61414,29.0,0.0,0.0,0.0,0.6435326074281762,0.0269482758620689
d67_6,0.37635381766,8.54919,67.0,0.0,0.0,0.0,0.7684452821008242,0.0657435549525101
d72_6,0.37606344051999996,8.53286,72.0,0.0,0.0,0.0,0.7787931427356374,0.0699518779342723
d30_3,0.3721075863800001,8.60824,30.0,0.0,0.0,0.0,0.6468802472078754,0.0276
d25_3,0.37043918637999995,8.61939,25.0,0.0,0.0,0.0,0.617010123421126,0.02285
d8_5,0.3498742121,9.02882,8.0,0.0,0.0,0.0,0.3448673363091241,0.00525
d23_2,0.36963381761999997,8.64544,23.0,0.0,0.0,0.0,0.5983936722062924,0.0210474308300395
d36_2,0.37267630434,8.57851,36.0,0.0,0.0,0.0,0.6806379057743914,0.0341761904761904
d74_7,0.37665391846000007,8.51595,74.0,0.0,0.0,0.0,0.7794691650425277,0.0719744539059607
d61_7,0.37617945218,8.53752,61.0,0.0,0.0,0.0,0.7595864509855629,0.0588950819672131
d2_8,0.24073981406000003,11.78067,2.0,0.0,0.0,0.0,0.0,0.0
d30_4,0.37226200238000007,8.61606,30.0,0.0,0.0,0.0,0.649406690263681,0.0277931034482758
d25_4,0.37053524239999996,8.6377,25.0,0.0,0.0,0.0,0.6159889110923882,0.02377
d67_1,0.37617407939999997,8.53712,67.0,0.0,0.0,0.0,0.7680127440337795,0.0647272727272727
d72_1,0.37642766567999997,8.53165,72.0,0.0,0.0,0.0,0.7781063260394453,0.0702136150234741
d6_3,0.34028617299999997,9.16964,6.0,0.0,0.0,0.0,0.2613180733295109,0.0044
d38_4,0.37369003784,8.57927,38.0,0.0,0.0,0.0,0.690734507486013,0.0363328591749644
d27_9,0.37098800154000006,8.61418,27.0,0.0,0.0,0.0,0.6285742774331207,0.025059829059829
d32_9,0.37348644068000003,8.59192,32.0,0.0,0.0,0.0,0.6638860574039276,0.0297762096774193
d69_7,0.37570625038,8.53491,69.0,0.0,0.0,0.0,0.7711410846204164,0.0670383631713555
d6_4,0.33917735742000005,9.224,6.0,0.0,0.0,0.0,0.261746616452187,0.004
d34_8,0.37321252021999995,8.58447,34.0,0.0,0.0,0.0,0.6687281614017629,0.0320427807486631
d21_8,0.36790229842,8.67835,21.0,0.0,0.0,0.0,0.5804134869846775,0.0195
d38_3,0.37355675800000004,8.57691,38.0,0.0,0.0,0.0,0.6896664715735551,0.0362816500711237
d69_0,0.37638562052,8.52943,69.0,0.0,0.0,0.0,0.7705934019835353,0.0672109974424552
d49_4,0.3751819587,8.54699,49.0,0.0,0.0,0.0,0.7265046014243955,0.0474642857142857
d83_0,0.3772730683999999,8.51794,83.0,0.0,0.0,0.0,0.7925490532929961,0.0812962092271525
d96_0,0.37746747929999996,8.51028,96.0,0.0,0.0,0.0,0.8086729878575334,0.0940822368421052
d43_9,0.37383803598,8.56279,43.0,0.0,0.0,0.0,0.7048996514955592,0.0414983388704318
d56_9,0.3757562895199999,8.5396,56.0,0.0,0.0,0.0,0.7411391350264589,0.0543233766233766
d18_7,0.36702017383999996,8.69171,18.0,0.0,0.0,0.0,0.547374220563951,0.0161372549019607
d90_6,0.37701063274,8.50695,90.0,0.0,0.0,0.0,0.8038655801239021,0.0886756554307116
d85_6,0.37726828853999994,8.5168,85.0,0.0,0.0,0.0,0.7947979597149063,0.0832159663865546
d50_8,0.37509560046000007,8.55947,50.0,0.0,0.0,0.0,0.7266784463002015,0.0483697959183673
d45_8,0.37543780141999994,8.55442,45.0,0.0,0.0,0.0,0.7142087253455977,0.043090909090909
d49_3,0.37544782528,8.55541,49.0,0.0,0.0,0.0,0.726284629341,0.0469260204081632
d83_7,0.37681660794000005,8.53612,83.0,0.0,0.0,0.0,0.7937561435651678,0.0808607111372318
d96_7,0.3775887654600001,8.50977,96.0,0.0,0.0,0.0,0.8094368246964608,0.0940243421052631
d18_0,0.36661108672000003,8.72059,18.0,0.0,0.0,0.0,0.552605549324993,0.0157647058823529
d90_1,0.37778632783999994,8.51745,90.0,0.0,0.0,0.0,0.8034038426881355,0.0883355805243445
d85_1,0.3774733149,8.50908,85.0,0.0,0.0,0.0,0.7974971481266966,0.0835277310924369
d68_0,0.37612575756000005,8.51897,68.0,0.0,0.0,0.0,0.7686492670752124,0.0656022827041264
d7_4,0.3470312886,9.09994,7.0,0.0,0.0,0.0,0.3043451916373368,0.007
d39_3,0.3738729492399999,8.5805,39.0,0.0,0.0,0.0,0.6889543828205565,0.037582995951417
d20_8,0.36780446418,8.66738,20.0,0.0,0.0,0.0,0.5718482192992802,0.0175421052631578
d35_8,0.3732687444,8.57577,35.0,0.0,0.0,0.0,0.6750928408715136,0.033035294117647
d68_7,0.37586364610000006,8.53396,68.0,0.0,0.0,0.0,0.769610748613766,0.0661474978050921
d33_9,0.37164218584000003,8.58933,33.0,0.0,0.0,0.0,0.6641334551876026,0.0310625
d26_9,0.37151955296000005,8.62021,26.0,0.0,0.0,0.0,0.6239468267281393,0.0238984615384615
d7_3,0.34633400198,9.08856,7.0,0.0,0.0,0.0,0.300113907495758,0.005
d39_4,0.37383787161999993,8.57679,39.0,0.0,0.0,0.0,0.6947393292354385,0.0373724696356275
d19_0,0.36864721000000006,8.67791,19.0,0.0,0.0,0.0,0.5581935485009814,0.0168771929824561
d84_1,0.37691977112,8.53296,84.0,0.0,0.0,0.0,0.7944744082032477,0.0820034423407917
d91_1,0.37700196816,8.51808,91.0,0.0,0.0,0.0,0.8020114428817102,0.0894065934065934
d48_3,0.3752189620799999,8.55248,48.0,0.0,0.0,0.0,0.7247520402870026,0.0462127659574468
d44_8,0.37463509895999997,8.5734,44.0,0.0,0.0,0.0,0.7101136710937612,0.0421902748414376
d51_8,0.37531271112,8.56759,51.0,0.0,0.0,0.0,0.7351547751765677,0.0488117647058823
d97_7,0.3768001550200001,8.5248,97.0,0.0,0.0,0.0,0.811423593665559,0.0948440721649484
